"speciesName","FirstYrConverged","LastYrConverged","PropYrConverged","mean_means","median_means","mean_medians","median_medians"
"Cladonia coccifera s. str._last10yrs",NA,NA,NA,0.0180822848036015,0.0163647826818223,0.0159127625201939,0.0134289176090468
"Cladonia coniocraea_last10yrs",NA,NA,NA,0.465947055125545,0.46339806638176,0.465407915993538,0.462439418416801
"Cladonia conista_last10yrs",NA,NA,NA,0.471862977897143,0.440966067527593,0.432249596122779,0.384894991922455
"Cladonia convoluta_last10yrs",NA,NA,NA,0.01295336520728,0.0129756614595224,0.00193861066235865,0.00191841680129241
"Cladonia cornuta_last10yrs",NA,NA,NA,0.0321651369498824,0.0199687476825227,0.0274030694668821,0.0147415185783521
"Cladonia crispata var. cetrariiformis_last10yrs",NA,NA,NA,0.106705500921659,0.109917524466501,0.102322294022617,0.104503231017771
"Cladonia crispata var. crispata_last10yrs",NA,NA,NA,0.175688433140568,0.171126856223587,0.190731017770598,0.188610662358643
"Cladonia cryptochlorophaea_last10yrs",NA,NA,NA,0.0709150902973981,0.0640371690642409,0.0545840064620356,0.0404886914378029
"Cladonia cyathomorpha_last10yrs",NA,NA,NA,0.157931158624748,0.144323943702933,0.135924878836833,0.121264135702746
"Cladonia deformis_last10yrs",NA,NA,NA,0.655920709195314,0.700263271480621,0.655775444264943,0.718901453957997
"Cladonia digitata_last10yrs",NA,NA,NA,0.121203529884491,0.119023847053526,0.117023424878837,0.114297253634895
"Cladonia diversa_last10yrs",NA,NA,NA,0.288076727705081,0.282381610535851,0.286126817447496,0.280391760904685
"Cladonia fimbriata_last10yrs",NA,NA,NA,0.458927782923688,0.46039540343372,0.459470920840065,0.461126817447496
"Cladonia firma_last10yrs",NA,NA,NA,0.0131330136244642,0.0101975060187764,0.0108037156704362,0.00817851373182553
"Cladonia floerkeana_last10yrs",NA,NA,NA,0.189491618790312,0.189675035758826,0.188469305331179,0.188206785137319
"Cladonia foliacea_last10yrs",NA,NA,NA,0.0475074547034671,0.048400043962393,0.0467689822294023,0.0476575121163166
"Cladonia furcata subsp. subrangiformis_last10yrs",NA,NA,NA,0.0138076570177212,0.0138030462981678,0.0124798061389338,0.0123182552504039
"Cladonia furcata_last10yrs",NA,NA,NA,0.278071399627846,0.276821209988527,0.276494345718902,0.274939418416801
"Cladonia glauca_last10yrs",NA,NA,NA,0.0932132449917043,0.0962439236653876,0.0869547657512116,0.089559773828756
"Cladonia gracilis_last10yrs",NA,NA,NA,0.123826611255633,0.123594760526133,0.121809369951535,0.121365105008078
"Cladonia humilis_last10yrs",NA,NA,NA,0.187382217624024,0.187932383706868,0.175908723747981,0.174878836833603
"Cladonia incrassata_last10yrs",NA,NA,NA,0.098877795695563,0.107567269247118,0.061550888529887,0.0615912762520194
"Cladonia luteoalba_last10yrs",NA,NA,NA,0.00706854813106512,0.00707557629753282,0.00569466882067851,0.00565428109854604
"Cladonia macilenta_last10yrs",NA,NA,NA,0.191703394895225,0.190505419685749,0.189357835218094,0.188610662358643
"Cladonia macrophylla_last10yrs",NA,NA,NA,0.352137392656875,0.349878000724143,0.335218093699515,0.335218093699515
"Cladonia maxima_last10yrs",NA,NA,NA,0.396085329453785,0.399003611992863,0.377847334410339,0.383178513731826
"Cladonia mediterranea_last10yrs",NA,NA,NA,0.537445761942915,0.551611552512278,0.622132471728595,0.63095718901454
"Cladonia merochlorophaea_last10yrs",NA,NA,NA,0.333756544071208,0.331800950692807,0.335218093699515,0.335218093699515
"Cladonia mitis_last10yrs",NA,NA,NA,0.0022418093990336,0.00210448144976048,0.00169628432956381,0.00161550888529887
"Cladonia monomorpha_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Cladonia norvegica_last10yrs",NA,NA,NA,0.121750563586246,0.118351021289528,0.0978392568659126,0.0927907915993538
"Cladonia ochrochlora_last10yrs",NA,NA,NA,0.125215383008414,0.125651559501669,0.11357027463651,0.115004038772213
"Cladonia parasitica_last10yrs",NA,NA,NA,0.0726531134535101,0.0681153232447639,0.0701332794830372,0.0658319870759289
"Cladonia peziziformis_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Cladonia phyllophora_last10yrs",NA,NA,NA,0.124610772870502,0.115625849741678,0.0765549273021002,0.074919224555735
"Cladonia pleurota_last10yrs",NA,NA,NA,0.615626079974718,0.620918149973317,0.61936591276252,0.618436995153474
"Cladonia pocillum_last10yrs",NA,NA,NA,0.082429771652448,0.0832047057694461,0.0817851373182552,0.0821890145395799
"Cladonia polydactyla var. polydactyla_last10yrs",NA,NA,NA,0.283625977702778,0.293465756107113,0.281462035541196,0.290690630048466
"Cladonia polydactyla var. umbricola_last10yrs",NA,NA,NA,0.433158659161554,0.427388558726632,0.372213247172859,0.366114701130856
"Cladonia portentosa_last10yrs",NA,NA,NA,0.265484159482184,0.253762492565897,0.264014539579968,0.25262520193861
"Cladonia pyxidata_last10yrs",NA,NA,NA,0.326274024817668,0.321498749228719,0.324818255250404,0.320577544426494
"Cladonia ramulosa_last10yrs",NA,NA,NA,0.203499087792463,0.210721940530079,0.20032310177706,0.207390953150243
"Cladonia rangiferina_last10yrs",NA,NA,NA,0.0168042369665076,0.0156083459719155,0.0149434571890145,0.0137318255250404
"Cladonia rangiformis_last10yrs",NA,NA,NA,0.154070465608758,0.150262804955778,0.152645395799677,0.148626817447496
"Cladonia rei_last10yrs",NA,NA,NA,0.280154378523474,0.281302332575745,0.198424878836834,0.166700323101777
"Cladonia scabriuscula_last10yrs",NA,NA,NA,0.0409061766435125,0.0404678189951467,0.038953957996769,0.0386712439418417
"Cladonia squamosa s. lat._last10yrs",NA,NA,NA,0.140568842829356,0.143552269201072,0.138933764135703,0.141861873990307
"Cladonia squamosa var. squamosa_last10yrs",NA,NA,NA,0.186652518240515,0.180140903831902,0.179341680129241,0.175181744749596
"Cladonia squamosa var. subsquamosa_last10yrs",NA,NA,NA,0.132540622802183,0.133316865612248,0.127625201938611,0.127019386106623
"Cladonia straminea_last10yrs",NA,NA,NA,0.657309190127414,0.653884552429395,0.7109450726979,0.710117124394184
"Cladonia strepsilis_last10yrs",NA,NA,NA,0.0460833906492426,0.0390046577355636,0.0434369951534733,0.0344305331179321
"Cladonia subcervicornis_last10yrs",NA,NA,NA,0.0973716656802999,0.0994602186389885,0.0956583198707593,0.0976373182552504
"Cladonia subulata_last10yrs",NA,NA,NA,0.120348723079093,0.118925543604441,0.117770597738288,0.11641760904685
"Cladonia sulphurina_last10yrs",NA,NA,NA,0.0140454089835478,0.0140010770059236,0.0133885298869144,0.0134289176090468
"Cladonia symphycarpia_last10yrs",NA,NA,NA,0.00145774472439166,0.00141547878535834,0.00131260096930533,0.00121163166397415
"Cladonia trassii_last10yrs",NA,NA,NA,0.27858790927558,0.277840415301627,0.270274636510501,0.270193861066236
"Cladonia uncialis subsp. biuncialis_last10yrs",NA,NA,NA,0.140845443591209,0.137596079882625,0.138630856219709,0.134794022617124
"Cladonia uncialis subsp. uncialis_last10yrs",NA,NA,NA,0.00450952001500634,0.00402435235446,0.00383683360258481,0.00373586429725364
"Cladonia zopfii_last10yrs",NA,NA,NA,0.0136192233924523,0.0097337379133713,0.0113287560581583,0.00656300484652666
"Claurouxia chalybeioides_last10yrs",NA,NA,NA,0.12012625131657,0.0996644898738663,0.0987479806138935,0.0773424878836834
"Clauzadea chondrodes_last10yrs",NA,NA,NA,0.145782276127451,0.149136662454613,0.143235056542811,0.146203554119547
"Clauzadea immersa_last10yrs",NA,NA,NA,0.0405711451597502,0.0406949014772237,0.0381058158319871,0.0383683360258481
"Clauzadea metzleri_last10yrs",NA,NA,NA,0.0213262925646361,0.0217353015592351,0.0185581583198708,0.0190831987075929
"Clauzadea monticola_last10yrs",NA,NA,NA,0.195883663487512,0.192498298699013,0.191821486268174,0.188105815831987
"Clauzadeana macula_last10yrs",NA,NA,NA,0.0776224633771939,0.0790181602974513,0.0216276252019386,0.0233239095315024
"Cliostomum coppinsii_last10yrs",NA,NA,NA,0.513594109814859,0.51852903384038,0.524798061389338,0.529483037156705
"Cliostomum corrugatum_last10yrs",NA,NA,NA,0.660880558976738,0.66003113841271,0.662540387722133,0.662459612277867
"Cliostomum flavidulum_last10yrs",NA,NA,NA,0.479672525006943,0.49852614502161,0.50203957996769,0.54624394184168
"Cliostomum griffithii_last10yrs",NA,NA,NA,0.339018053663202,0.345110692410113,0.339842487883683,0.345617932148626
"Cliostomum leprosum_last10yrs",NA,NA,NA,0.714931927360749,0.756184574434826,0.806623586429725,0.860662358642972
"Cliostomum tenerum_last10yrs",NA,NA,NA,0.0193094390214466,0.0191928623395458,0.0160137318255251,0.0160541195476575
"Clypeococcum cladonema_last10yrs",NA,NA,NA,0.228043874662103,0.229564091304123,0.263711631663974,0.266357027463651
"Clypeococcum hypocenomycis_last10yrs",NA,NA,NA,0.177815877306632,0.176801949177147,0.17483844911147,0.172556542810986
"Coccotrema citrinescens_last10yrs",NA,NA,NA,0.261802448419317,0.261336068986543,0.269386106623586,0.269386106623586
"Collema auriforme_last10yrs",NA,NA,NA,0.204717729446612,0.206774322424164,0.203069466882068,0.205674474959612
"Collema bachmanianum_last10yrs",NA,NA,NA,0.473417662848676,0.474566368187707,0.501615508885299,0.506159127625202
"Collema callopismum var. callopismum_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Collema callopismum_last10yrs",NA,NA,NA,0.555737243756686,0.556227815834895,0.37875605815832,0.379442649434572
"Collema ceraniscum_last10yrs",NA,NA,NA,0.0387163393237547,0.0382712140357816,0.0261712439418417,0.0259491114701131
"Collema confertum_last10yrs",NA,NA,NA,0.54066391089836,0.544431492826181,0.553634894991923,0.557653473344103
"Collema crispum var. crispum_last10yrs",NA,NA,NA,0.195264100319563,0.197827587686071,0.189781906300485,0.192447495961228
"Collema crispum var. metzleri_last10yrs",NA,NA,NA,0.391411980454911,0.383820227741675,0.400100969305331,0.394487075928918
"Collema cristatum var. cristatum_last10yrs",NA,NA,NA,0.0260018833062628,0.0259015804649931,0.0234854604200323,0.0235258481421648
"Collema cristatum var. marginale_last10yrs",NA,NA,NA,0.854197645128002,0.863479411349859,0.873465266558966,0.874293214862682
"Collema dichotomum_last10yrs",NA,NA,NA,0.012650905639837,0.0116281317146254,0.0112883683360259,0.010702746365105
"Collema fasciculare_last10yrs",NA,NA,NA,0.0210204400892432,0.0198992536571913,0.0198505654281099,0.0189822294022617
"Collema flaccidum_last10yrs",NA,NA,NA,0.0354936099425775,0.0345996938142926,0.0345315024232633,0.0339256865912762
"Collema fragile_last10yrs",NA,NA,NA,0.577731593837898,0.591414694781272,0.508178513731825,0.500706785137318
"Collema fragrans_last10yrs",NA,NA,NA,0.660511810470223,0.675130245253928,0.732875605815832,0.741215670436188
"Collema furfuraceum_last10yrs",NA,NA,NA,0.0589020271170898,0.0552502342318238,0.0574717285945072,0.0541195476575121
"Collema fuscovirens_last10yrs",NA,NA,NA,0.0937829263540247,0.087255353160518,0.0901655896607431,0.0845113085621971
"Collema glebulentum_last10yrs",NA,NA,NA,0.235370780616026,0.236462751687123,0.274979806138934,0.274535541195477
"Collema latzelii_last10yrs",NA,NA,NA,0.00210079166236494,0.00209293950396655,0.00155492730210016,0.00151453957996769
"Collema limosum_last10yrs",NA,NA,NA,0.550483792321074,0.56332938423083,0.580735056542811,0.599050888529887
"Collema multipartitum_last10yrs",NA,NA,NA,0.186645405251349,0.185120905063043,0.105169628432956,0.106724555735057
"Collema nigrescens_last10yrs",NA,NA,NA,0.244831849905507,0.24371778858015,0.204402261712439,0.204765751211631
"Collema occultatum_last10yrs",NA,NA,NA,0.0426688892637244,0.0435024722181427,0.00525040387722132,0.00494749596122779
"Collema polycarpon_last10yrs",NA,NA,NA,0.0119446052036544,0.011318468276553,0.0104200323101777,0.00999596122778676
"Collema subflaccidum_last10yrs",NA,NA,NA,0.0489547238245634,0.0472947133162427,0.0473949919224556,0.0458400646203554
"Collema subnigrescens_last10yrs",NA,NA,NA,0.240237246664893,0.240629575881659,0.22924071082391,0.225464458804523
"Collema tenax var. ceranoides_last10yrs",NA,NA,NA,0.0884601202446578,0.0886000049924217,0.0851373182552504,0.08562197092084
"Collema tenax var. corallinum_last10yrs",NA,NA,NA,0.344929595948286,0.340919269632941,0.336147011308562,0.335924878836834
"Collema tenax var. tenax_last10yrs",NA,NA,NA,0.154392822157821,0.154301637756667,0.15343295638126,0.154180129240711
"Collema tenax var. vulgare_last10yrs",NA,NA,NA,0.384095368341357,0.387180691009327,0.336470113085622,0.345617932148627
"Collema undulatum var. granulosum_last10yrs",NA,NA,NA,0.52340561196669,0.52123354500232,0.545133279483037,0.542407108239095
"Collema undulatum var. undulatum_last10yrs",NA,NA,NA,0.274351366881438,0.257936890215678,0.270658319870759,0.269386106623586
"Collemopsidium angermannicum_last10yrs",NA,NA,NA,0.345793690839197,0.343848833590952,0.32778675282714,0.32623182552504
"Collemopsidium arenisedum_last10yrs",NA,NA,NA,0.278888199805441,0.284626534139683,0.260541195476575,0.269991922455573
"Collemopsidium caesium_last10yrs",NA,NA,NA,0.284651441719293,0.282613752086033,0.309713247172859,0.30987479806139
"Collemopsidium elegans_last10yrs",NA,NA,NA,0.557568147767927,0.549163781483156,0.626797253634895,0.623889337641357
"Collemopsidium foveolatum_last10yrs",NA,NA,NA,0.0141089593612027,0.014031370826905,0.0123990306946688,0.0123182552504039
"Collemopsidium halodytes_last10yrs",NA,NA,NA,0.313142756117292,0.268050664113262,0.292205169628433,0.230411954765751
"Collemopsidium monense_last10yrs",NA,NA,NA,0.544905669888475,0.534657403543262,0.548222940226171,0.543113893376413
"Collemopsidium pelvetiae_last10yrs",NA,NA,NA,0.680565817082516,0.685424146211067,0.682714054927302,0.682956381260097
"Collemopsidium sublitorale_last10yrs",NA,NA,NA,0.669975454734488,0.671223644981622,0.683077544426494,0.682956381260097
"Collolechia caesia_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Coppinsia minutissima_last10yrs",NA,NA,NA,0.0968422266297712,0.0901819180302521,0.0740912762520194,0.074919224555735
"Cornicularia normoerica_last10yrs",NA,NA,NA,0.0241630786665096,0.0238419338702852,0.0181946688206785,0.0179725363489499
"Cornutispora ciliata_last10yrs",NA,NA,NA,0.339875853498113,0.339577192775821,0.312459612277867,0.310884491114701
"Cornutispora lichenicola_last10yrs",NA,NA,NA,0.248011743823817,0.248372343292488,0.256138933764136,0.254947495961228
"Cornutispora triangularis_last10yrs",NA,NA,NA,0.209860838668681,0.209657809480464,0.234470920840065,0.235359450726979
"Corticifraga fuckelii_last10yrs",NA,NA,NA,0.269551298829398,0.269218218267707,0.269386106623586,0.269386106623586
"Corticifraga peltigerae_last10yrs",NA,NA,NA,0.756471505389634,0.756326652455229,0.755876413570275,0.752625201938611
"Corticiruptor abeloneae_last10yrs",NA,NA,NA,0.00583634696264457,0.00587757685300033,0.00155492730210016,0.00161550888529887
"Cresponea premnea_last10yrs",NA,NA,NA,0.0481941308024179,0.0454809313726203,0.0474353796445881,0.0449313408723748
"Cresporhaphis wienkampii_last10yrs",NA,NA,NA,0.487373044655031,0.457381774122485,0.472697899838449,0.452544426494346
"Cryptolechia carneolutea_last10yrs",NA,NA,NA,0.00593522599432803,0.00447297354937432,0.00411954765751212,0.0029281098546042
"Cryptothele rhodosticta_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Cyphelium inquinans_last10yrs",NA,NA,NA,0.0490632241737906,0.0501959222578154,0.0475363489499192,0.0489701130856219
"Cyphelium marcianum_last10yrs",NA,NA,NA,0.107289141676688,0.105061364375533,0.0954361873990307,0.094608239095315
"Cyphelium notarisii_last10yrs",NA,NA,NA,0.406281242017578,0.385846339076557,0.424555735056543,0.400242326332794
"Cyphelium sessile_last10yrs",NA,NA,NA,0.384371672223765,0.383565668763968,0.384309369951535,0.383683360258481
"Cyphelium tigillare_last10yrs",NA,NA,NA,0.116074052881863,0.11592251713055,0.0886510500807754,0.0867326332794831
"Cyrtidula hippocastani_last10yrs",NA,NA,NA,0.0358523372531114,0.0249183036235772,0.0284531502423263,0.0192851373182552
"Cyrtidula quercus_last10yrs",NA,NA,NA,0.218963114001222,0.216227327498501,0.211591276252019,0.208602584814217
"Cystocoleus ebeneus_last10yrs",NA,NA,NA,0.0413858732399896,0.0401920543427525,0.0386914378029079,0.0380654281098546
"Dacampia hookeri_last10yrs",NA,NA,NA,0.22290663638254,0.224296571418046,0.229382067851373,0.229806138933765
"Dacampia leptogiicola_last10yrs",NA,NA,NA,0.533156459830151,0.526076860513192,0.564983844911147,0.55391760904685
"Dactylospora amygdalariae_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Dactylospora attendenda_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Dactylospora australis_last10yrs",NA,NA,NA,0.171492872227449,0.168898563927475,0.201252019386107,0.206381260096931
"Dactylospora lobariella_last10yrs",NA,NA,NA,0.304800322520136,0.299777685765345,0.294567851373182,0.293820678513732
"Dactylospora microspora_last10yrs",NA,NA,NA,0.179838329147939,0.177568716080009,0.176938610662359,0.176898222940226
"Dactylospora ophthalamizae_last10yrs",NA,NA,NA,0.276322404049775,0.276409395786105,0.269466882067851,0.269386106623586
"Dactylospora parasitica_last10yrs",NA,NA,NA,0.547357857756697,0.576399865350024,0.557491922455574,0.585117124394184
"Dactylospora parellaria_last10yrs",NA,NA,NA,0.300596558040295,0.285831046755725,0.296163166397415,0.277059773828756
"Dactylospora purpurascens_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
"Dactylospora saxatilis_last10yrs",NA,NA,NA,0.312609281929809,0.313065615931545,0.287217285945073,0.285541195476575
"Dactylospora tegularum_last10yrs",NA,NA,NA,0.157340204941334,0.157651043779661,0.134995961227787,0.135601777059774
"Degelia atlantica_last10yrs",NA,NA,NA,0.059235083443724,0.0602717682915303,0.0587843295638126,0.0599757673667205
"Degelia cyanoloma_last10yrs",NA,NA,NA,0.0409090606152699,0.0485573597747497,0.0341276252019386,0.04109450726979
"Degelia ligulata_last10yrs",NA,NA,NA,0.335726272546479,0.338220544590808,0.336187399030695,0.336227786752827
"Degelia plumbea s. lat._last10yrs",NA,NA,NA,0.0606124889548729,0.0566844648923697,0.0594709208400646,0.0556340872374798
"Degelia plumbea s. str._last10yrs",NA,NA,NA,0.0375318630409083,0.0297967296729673,0.0350767366720517,0.0279684975767367
"Dermatocarpon deminuens_last10yrs",NA,NA,NA,0.808751079065903,0.808279737505253,0.871768982229402,0.86894184168013
