species,mean_growth_rate,precision_growth_rate,mean_year_precision
Myosotis sylvatica,2.30154646,3.483331869,2423.415099
Myosoton aquaticum,0.282269514,2.890228525,21481.18618
Myosurus minimus,-0.658165164,0.97438531,1540946.608
Myrica gale,1.149290426,4.106477099,31100.57729
Myriophyllum alterniflorum,-0.997943056,1.883293485,53906.5001
Myriophyllum spicatum,0.641614197,1.759676652,11135.91455
Myriophyllum verticillatum,-3.64876921,0.782163638,471975.3837
Najas flexilis,19.27936292,0.070927531,5158987.757
Najas marina,12.25574236,0.03937658,2202.565431
Narcissus pseudonarcissus,2.54018877,0.962649897,56021.05961
Nardus stricta,1.105903335,6.878450996,8668.222295
Narthecium ossifragum,1.40282036,8.072057799,19745.78694
Nasturtium officinale agg.,0.933528757,6.884645894,2912.959314
Neotinea maculata,2.659021864,0.110637769,20126.8764
Neotinea ustulata,-1.300744414,0.832761627,8301148.868
Neottia cordata,0.515328182,3.383615317,220124.7538
Neottia nidus-avis,-1.255859232,2.401591835,277428.8321
Neottia ovata,-1.15279356,7.973441623,24369.02518
Nepeta cataria,1.454572371,0.280341866,162.995834
Noccaea caerulescens,-1.053426543,1.215662972,11443111.64
Nuphar lutea,1.74760991,2.548023838,33452.51391
Nuphar pumila,0.497725217,0.079683858,632.4726868
Nymphaea alba,2.291996045,1.381997123,17048.41743
Nymphoides peltata,2.568584287,0.547811288,1923213.422
Odontites vernus,0.961344885,7.564503476,2523.020675
Oenanthe aquatica,-1.376465259,2.525828198,277544.365
Oenanthe crocata,2.628635314,4.113718286,6216.485588
Oenanthe fistulosa,-1.958916914,2.256802621,125906.7161
Oenanthe fluviatilis,3.776884983,0.101769144,1069774.395
Oenanthe lachenalii,0.174710293,2.272068924,120141.9579
Oenanthe pimpinelloides,5.228100518,0.530130333,340555.3653
Oenanthe silaifolia,-1.688162023,0.625159536,4043463.672
Onobrychis viciifolia,1.08905255,1.366810697,223435.0245
Ononis reclinata,0.642896483,0.115268573,32749210.26
Ononis repens,-0.396139573,6.754596686,15457.33386
Ononis spinosa,-1.467114305,3.94306069,254795.4516
Onopordum acanthium,3.198166419,0.14844105,47.21006582
Ophioglossum lusitanicum,-1.74697972,0.056406737,50.14637126
Ophioglossum vulgatum s.l.,-1.075323845,5.1667246,52808.60286
Ophrys apifera,2.532374005,2.775093001,27610.203
Ophrys fuciflora,-0.419789324,0.195439876,147.7127681
Ophrys insectifera,-0.729171866,1.865700897,1877726.861
Ophrys sphegodes,1.139352349,0.202815502,7321399.706
Orchis anthropophora,1.873530386,0.978262427,5161613.373
Orchis mascula,0.190883282,7.726799497,18362.64842
Orchis militaris,3.936694885,0.013520658,97.65338756
Orchis purpurea,-4.185953847,0.014415955,5027587.793
Orchis simia,-0.92947733,0.605065242,28.62971747
Oreopteris limbosperma,0.640395089,4.877357784,10503.97363
Origanum vulgare,1.727592336,3.539148087,27267.78731
Ornithogalum pyrenaicum,0.337446906,1.814524726,11907135.45
Ornithopus perpusillus,0.820459286,2.913660105,37008.57538
Ornithopus pinnatus,-0.63417832,0.072160609,6190854.65
Orobanche alba,0.344791848,0.644423232,5288940.199
Orobanche caryophyllacea,-0.974805755,0.178142315,48.57406001
Orobanche elatior,1.60390996,0.99285853,340487.0756
Orobanche hederae,2.597280716,1.354999728,970973.2667
Orobanche minor,2.723966528,0.776189505,20251.52273
Orobanche picridis,0.388176097,0.306090274,96.10410549
Orobanche purpurea,-0.210050657,0.117328271,28744.98174
Orobanche rapum-genistae,-1.510710578,1.564203238,11097332.82
Orobanche reticulata,7.864233015,0.017628905,98.76550123
Orthilia secunda,0.450526885,1.000198351,2083982.524
Osmunda regalis,-1.393080123,5.046151703,105268.3067
Oxalis acetosella,0.800830869,6.581128348,4666.9531
Oxyria digyna,0.156294147,0.943699078,487521.4774
Oxytropis campestris,0.239719705,0.083052132,65.55810303
Oxytropis halleri,8.440538363,0.019600011,19636394.17
Papaver argemone,2.350123609,0.199523936,29.44692404
Papaver dubium s.s.,1.909208331,0.341207425,97.60031408
Papaver hybridum,-0.211869454,5.055240515,144.3199289
Papaver rhoeas,1.940671201,0.536752899,364.3839127
Papaver somniferum,0.766869285,0.130741309,165.9673069
Parapholis incurva,1.611122061,0.250984465,1078537.707
Parapholis strigosa,1.781171229,0.739621671,108484.8155
Parentucellia viscosa,-0.721511504,1.353594151,141237.0742
Parietaria judaica,2.588999671,3.45424462,29309.33026
Paris quadrifolia,-0.922791343,3.948707968,195660.3421
Parnassia palustris,-0.943764608,5.131771802,81322.86411
Pastinaca sativa,-0.328607843,4.070760904,14747.72868
Pedicularis palustris,-1.279013608,8.707290506,35418.61125
Pedicularis sylvatica,0.282652918,7.338823316,9774.161825
Persicaria amphibia,1.976609936,4.463694761,6586.002445
Persicaria bistorta,-0.08134931,6.265175226,35740.71386
Persicaria hydropiper,1.306205852,3.586154398,2833.653846
Persicaria lapathifolia,0.576206335,2.96472725,1003.072541
Persicaria maculosa,3.015686279,3.746894247,963.97435
Persicaria minor,-2.698406331,1.409409796,432897.2013
Persicaria mitis,-5.013848245,1.056963847,2005689.55
Persicaria vivipara,-0.795776191,2.595748989,167824.2639
Petasites hybridus,1.254683952,4.377948712,22638.364
Petrorhagia prolifera s.l.,2.359360892,0.039309723,150.3140063
Petroselinum crispum,1.018836103,0.550534513,87.06511136
Petroselinum segetum,3.129868402,0.385347079,357221.5917
Peucedanum officinale,-6.712092696,0.021803824,134.3347309
Phalaris arundinacea,2.737733476,5.516273423,5128.631515
Phegopteris connectilis,-0.751284053,4.587642681,59122.23724
Phleum alpinum,-0.617472437,0.090485098,126.6226138
Phleum arenarium,-0.921677743,2.004840849,536992.6094
Phleum phleoides,9.797734933,0.014557588,646.2093611
Phleum pratense s.l.,2.035027218,3.389083863,1397.672436
Phragmites australis,1.656277749,5.204529527,11877.1139
Phyllodoce caerulea,-0.421492686,0.766648975,19.31039422
Physospermum cornubiense,0.173164269,0.11390677,8618861.619
Phyteuma orbiculare,0.084003231,1.318076088,3689806.779
Phyteuma spicatum,2.557706491,0.039869425,127.904522
Picris hieracioides,0.129054938,2.88636852,14891.00017
Pilosella flagellaris,2.035188077,0.199485854,21.31300395
Pilosella officinarum,2.102557833,2.378340504,3154.046927
Pilosella peleteriana,-1.020172798,0.222633628,70.15845705
Pilularia globulifera,-1.086920569,1.381694217,1863892.085
Pimpinella major,0.704685259,1.916540129,41957.87982
Pimpinella saxifraga,-0.008729684,5.912817547,6698.805326
Pinguicula grandiflora,0.043701553,1.394833552,105.1986178
Pinguicula lusitanica,-0.646205657,1.592908705,78621.7858
Pinguicula vulgaris,0.709066391,6.754086838,18792.52583
Pinus sylvestris,7.256939092,0.086071518,3943953.827
Plantago coronopus,2.64152862,3.695974985,11720.87626
Plantago lanceolata,2.56741633,9.549051546,3629.331865
Plantago major,3.563313862,5.470119012,2553.475338
Plantago maritima,0.060139175,6.545137993,13755.69822
Plantago media,-0.273708092,6.467004196,22000.80101
Platanthera bifolia,-1.681619662,3.138086616,377269.2495
Platanthera chlorantha,-0.377397956,5.377685191,179057.3337
Poa alpina,-1.850387998,0.067629899,831338.9308
Poa angustifolia,3.500692577,0.583677833,7166.230973
Poa annua,3.511904482,6.184439781,2249.338394
Poa bulbosa,5.041822358,0.291964992,1603995.442
Poa compressa,0.480557708,2.207825019,20883.8294
Poa flexuosa,-1.301649575,1.222988478,69.1325028
Poa glauca,1.179934242,0.018994827,103039.7093
Poa humilis,1.812770939,2.380491713,1795.383266
Poa infirma,5.194756592,0.053135211,115323.5184
Poa nemoralis,0.188863113,2.604209069,2373.264247
Poa pratensis s.s.,3.55174651,2.84667107,943.4628987
Poa trivialis,3.171148534,4.366760893,1448.089661
Polemonium caeruleum,1.869239415,0.990790971,2151670.137
Polycarpon tetraphyllum,4.226276297,0.158781232,13388591.22
Polygala amarella,-1.372934259,0.920124612,28.95951428
Polygala calcarea,-0.876548244,0.583904377,158144.652
Polygala serpyllifolia,1.122401576,5.178424972,7333.774454
Polygala vulgaris,-1.304855544,4.921356188,8330.726949
Polygonatum multiflorum,0.544799203,2.149067101,177388.6984
Polygonatum odoratum,-5.615369969,0.23444169,2716228.808
Polygonatum verticillatum,1.526768898,0.191552944,83.99865955
Polygonum arenastrum,-1.382172635,0.103612439,3809.145498
Polygonum aviculare s.s.,5.564227315,1.160263065,1652.255523
Polygonum boreale,5.775503705,0.055913871,882.6445268
Polygonum maritimum,6.606791808,0.027020762,45710213.32
Polygonum oxyspermum,-0.08746908,1.458487818,440059.3884
Polygonum rurivagum,1.380773869,0.126837934,120.5222265
Polypodium vulgare s.l.,1.520470942,5.693732192,3690.789819
Polypogon monspeliensis,2.6743842,0.567882686,2394750.083
Polystichum aculeatum,0.436590454,3.799877893,16127.02877
Polystichum lonchitis,-1.784483893,1.452806753,1402019.858
Polystichum setiferum,2.944823519,2.352151559,9387.991785
Populus nigra s.l.,2.07908368,1.152969681,61548.72641
Populus tremula,0.752455818,6.753916301,6350.308762
Potamogeton acutifolius,1.597871274,0.035472236,191325.7697
Potamogeton alpinus,-4.569084542,1.043952267,739176.1021
Potamogeton berchtoldii,-1.090722455,1.15972764,14017.16998
Potamogeton coloratus,-0.904572712,1.337623955,2558725.259
Potamogeton compressus,-3.62715632,0.245963637,3967686.785
Potamogeton crispus,-1.059942683,2.620604024,9019.296392
Potamogeton epihydrus,-0.436110824,0.139295631,56.14731025
Potamogeton filiformis,-3.042086064,0.034332771,741160.8662
Potamogeton friesii,-1.190196489,0.064616755,162640.3861
Potamogeton gramineus,-2.04725825,0.766992129,343703.5197
Potamogeton lucens,-2.048226823,1.253636653,175481.2071
Potamogeton natans,0.549095148,3.676177894,6990.149074
Potamogeton nodosus,1.49202035,0.017084526,1553152.159
Potamogeton obtusifolius,-4.465868266,1.444032459,291547.0708
Potamogeton pectinatus,0.002198441,2.120793114,16467.37576
Potamogeton perfoliatus,-1.946768167,1.974123393,100457.513
Potamogeton polygonifolius,1.639131871,4.276554679,12637.18137
Potamogeton praelongus,-2.771358675,0.591974565,2757389.994
Potamogeton pusillus,0.220981865,0.759890492,32847.3302
Potamogeton rutilus,4.03695709,0.014472607,79.04684847
Potamogeton trichoides,0.270854392,0.490163594,442730.6639
Potentilla anglica,-0.435932119,3.195044915,3692.985565
Potentilla anserina,1.900472433,8.66809253,2160.152405
Potentilla argentea,-0.087491748,1.811020755,994382.5867
Potentilla crantzii,-3.551001541,1.018866952,3548067.34
Potentilla erecta,0.584897292,15.40876539,5432.868327
Potentilla fruticosa,5.643318287,0.082291557,569.9427158
Potentilla reptans,3.286914097,3.629015739,3280.008996
Potentilla rupestris,0.206292511,0.162687921,112.7499215
Potentilla sterilis,1.989315378,4.747207887,3101.267616
Potentilla tabernaemontani,0.304773419,1.039591205,1211627.095
Poterium sanguisorba subsp. sanguisorba,0.342675809,2.949564741,16471.73932
Primula elatior,1.440243812,0.382429605,4144239.018
Primula farinosa,-2.259222388,1.099342834,3214754.244
Primula scotica,-2.739996323,0.141315782,4167364.333
Primula veris,1.26198894,6.321092738,10563.9064
Primula vulgaris,1.294484645,9.047359401,3669.707589
Prunella vulgaris,1.814793815,9.86471835,2127.07909
Prunus avium,2.409077172,4.75243288,2603.370207
Prunus cerasus,0.542314343,0.677280949,47.61495471
Prunus domestica,1.900359294,0.492222839,148.2727694
Prunus padus,0.950101233,3.105455098,18737.13674
Prunus spinosa,2.340088132,6.458871084,3970.672374
Pseudorchis albida,-0.747350021,0.841580854,1743415.743
Pteridium aquilinum,1.065623469,11.95177911,4686.738462
Puccinellia distans,2.019874897,2.213493607,105191.7568
Puccinellia fasciculata,0.388245769,0.146696101,1872.789633
Puccinellia maritima,-0.068774395,2.939424817,37685.07902
Puccinellia rupestris,-1.523053455,0.592795125,1951860.25
Pulicaria dysenterica,1.803982483,4.311450347,5141.798434
Pulicaria vulgaris,4.531721556,0.018825744,39617838.94
Pulmonaria longifolia,-2.635343118,0.92667221,5875196.535
Pulmonaria obscura,-0.375027846,0.543312577,71.67893545
Pulsatilla vulgaris,0.774570736,0.68173658,29385564.58
Pyrola media,0.725142115,1.412428977,1505655.068
Pyrola minor,0.751613362,2.485014493,350325.9707
Pyrola rotundifolia,-0.489127475,1.178992404,2473581.104
Pyrus communis s.l.,4.267111995,0.19246889,84.75932598
Pyrus cordata,0.577727834,0.217555272,3770445.651
Quercus petraea,0.21741452,3.918592973,4889.703805
Quercus robur,1.884818114,9.252964931,5013.414466
Radiola linoides,1.569923476,1.191262621,204416.5117
Ranunculus acris,1.595849351,13.37440508,2045.890025
Ranunculus aquatilis MOHagg,-1.231016922,2.172747052,26336.71863
Ranunculus arvensis,-0.072051932,0.783428862,57.84604745
Ranunculus auricomus,0.380296957,5.241457754,14361.51735
Ranunculus bulbosus,2.215764661,2.800280252,1437.769877
Ranunculus circinatus,-2.121325658,1.255766477,171244.9691
Ranunculus flammula,1.340291625,9.535295322,5433.790819
Ranunculus fluitans,-1.150186802,1.131131707,193554.6605
Ranunculus hederaceus,-0.930765605,5.110141304,11894.74135
Ranunculus lingua,-0.213657438,3.93023319,237644.7272
Ranunculus omiophyllus,0.044198955,3.098629446,45645.2051
Ranunculus ophioglossifolius,-0.4411048,0.587366902,118.4765178
Ranunculus parviflorus,-0.106953106,1.064025793,132558.8209
Ranunculus repens,2.675770353,8.201328137,4238.184337
Ranunculus reptans,-0.076005353,0.623012173,60.06193952
Ranunculus sardous,-0.891565941,1.147065373,65651.07944
Ranunculus sceleratus,1.764738166,3.267138269,4092.311883
Ranunculus trichophyllus,-2.085431812,4.446824176,73563.656
Ranunculus tripartitus,-1.016143886,0.493722563,6338437.555
Raphanus raphanistrum,1.1172867,1.155554343,1166740.001
Reseda lutea,-0.021652953,3.10463942,17003.83654
Reseda luteola,2.139791082,0.197987311,58.58300958
Rhamnus cathartica,0.036607839,2.55511909,8433.959746
Rhinanthus minor,0.884281199,13.5126453,7140.785518
Rhynchospora alba,-0.377129426,2.601307017,132754.7148
Rhynchospora fusca,-3.921646699,0.324447316,4650790.371
Ribes alpinum,1.31641262,0.563475788,13025676.05
Ribes rubrum,1.306982289,4.078758694,3052.866858
Ribes spicatum,-1.984709556,0.172823192,1709410.737
Romulea columnae,-0.463650729,0.674932974,73.01982492
Rorippa amphibia,-0.324192623,1.728959622,44019.82767
Rorippa islandica s.s.,1.702191573,0.362398557,3103.358976
Rorippa palustris,-0.520714181,3.161548911,6710.789326
Rorippa sylvestris,-1.535199237,3.10618184,23959.1544
Rosa arvensis,1.21506521,4.497948061,3073.265944
Rosa caesia,2.684390945,0.440085006,21362.82929
Rosa canina agg.,1.901382895,7.507262011,2180.576326
Rosa mollis MOHagg,-1.187962005,2.901505598,9637.947197
Rosa obtusifolia,-0.52820442,0.460053597,407.6984638
Rosa rubiginosa agg.,2.089033168,2.299235776,9261.443835
Rosa spinosissima,-0.70721832,4.09362475,40912.18674
Rosa stylosa,3.445282256,0.333418666,32458.24355
Rubia peregrina,0.186382478,2.067791035,178453.5436
Rubus caesius,1.80550574,1.235584854,5346.833693
Rubus chamaemorus,0.756084295,3.370144592,800088.0991
Rubus fruticosus agg.,1.924989269,10.24416427,4422.05389
Rubus fruticosus,-2.335228288,0.08327448,4472.769023
Rubus idaeus,1.787718744,6.202063671,3352.732085
Rubus saxatilis,-3.022332119,2.619191996,106567.5917
Rumex acetosa,2.092805747,9.51088925,2531.442361
Rumex acetosella,0.704922518,10.38278458,2729.154773
Rumex alpinus,0.878239228,0.226315079,100.8384618
Rumex aquaticus,1.093705072,0.680987111,293.4182087
Rumex conglomeratus,3.276525395,1.593906703,1526.449696
Rumex crispus,3.138905827,4.603650231,1650.018248
Rumex hydrolapathum,0.111899714,2.328754862,39924.73151
Rumex longifolius,2.477591656,0.958181098,34139.01225
Rumex maritimus,-0.61520698,1.032397933,143791.4715
Rumex obtusifolius,3.18222869,8.243287135,3290.35843
Rumex palustris,-1.542420604,1.764317243,798063.4902
Rumex pulcher,1.276165582,1.118546962,61856.60268
Rumex rupestris,1.62264715,0.017802879,13511832.82
Rumex sanguineus,3.041580882,5.748716388,2780.895988
Ruppia cirrhosa,-1.727692606,0.417435126,1067.662407
Ruppia maritima,-1.958477722,1.49326317,406952.0938
Ruscus aculeatus,1.19611454,1.748650557,86105.37437
Sagina apetala,1.229521276,2.226376791,1277.445683
Sagina maritima,0.462389195,2.186215706,18216.52392
Sagina nivalis,-1.340044646,0.129287278,53.8003717
Sagina nodosa,-2.595126238,4.656684719,25601.37255
Sagina procumbens,2.802168897,4.548965636,1386.110323
Sagina saginoides,-1.448955779,0.086944942,25453.95979
Sagina subulata,-1.190254798,1.463607328,69478.43809
Sagittaria sagittifolia,-0.333358418,2.464089781,57583.68783
Salicornia europaea agg.,-0.432837048,1.569101958,71577.56198
Salicornia procumbens agg.,0.592090904,0.302638624,2649.968196
Salicornia pusilla,-0.110986127,0.093479168,2244.955959
Salix alba,0.988138981,0.961514334,31.01042461
Salix arbuscula,0.808782028,0.044366083,239.2177101
Salix aurita,0.971379066,3.534038992,6920.112186
Salix caprea,2.210069825,5.810113124,1761.976437
Salix cinerea,2.126057069,7.859552249,2727.491251
Salix fragilis s.l.,0.264640817,0.924747188,160.2356282
Salix herbacea,-1.365857072,0.988453603,727796.8764
Salix lanata,5.70279077,0.020716192,410241.8253
Salix lapponum,0.35704565,0.318709269,2039506.168
Salix myrsinifolia,-2.41327402,0.585998537,648.9066552
Salix myrsinites,-1.155077083,0.225604607,111.6221811
Salix pentandra,-1.35259225,2.175398175,45794.28874
Salix phylicifolia,-2.448914038,2.41043929,6798.747712
Salix purpurea,-1.603906919,3.592611497,23015.61303
Salix repens,-1.197353329,9.925714848,27379.05376
